2088	1.63962	0
2090	1.6388	9.95346E-9
2092	1.63797	7.13467E-12
2094	1.63727	4.67023E-8
2096	1.63636	0
2098	1.63559	0
2100	1.63483	2.6033E-7
2102	1.63411	0
2104	1.63343	0
2106	1.63277	0
2108	1.63217	0
2110	1.63156	0
2112	1.63098	3.17916E-9
2114	1.63045	2.90346E-9
2116	1.62986	1.78559E-7
2118	1.62936	0
2120	1.62883	2.09558E-10
2122	1.62826	8.38297E-9
2124	1.62778	2.90346E-9
2126	1.62718	1.61468E-8
2128	1.62662	1.32981E-9
2130	1.62611	2.58617E-8
2132	1.62546	2.85011E-10
2134	1.62484	0
2136	1.62427	5.07346E-9
2138	1.62362	1.77161E-8
2140	1.62288	8.80733E-10
2142	1.62232	1.31504E-8
2144	1.6215	1.25054E-7
2146	1.62074	7.13418E-8
2148	1.62015	1.36663E-9
2150	1.61949	1.72827E-8
2152	1.61868	3.36596E-8
2154	1.61805	4.76494E-7
2156	1.61706	2.14269E-8
2158	1.61622	1.26986E-8
2160	1.61559	4.55518E-9
2162	1.61473	0
2164	1.61394	3.76071E-9
2166	1.61309	7.51405E-12
2168	1.61225	1.95883E-8
2170	1.61141	4.40397E-8
2172	1.6106	3.26325E-8
2174	1.60984	7.97491E-8
2176	1.60885	6.5946E-8
2178	1.60808	0
2180	1.60727	2.60516E-8
2182	1.60648	8.11342E-8
2184	1.60563	1.03089E-7
2186	1.60471	6.09804E-8
